qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q11338747,医薬品,Q12140,Borraginol,ボラギノール,,天藤製薬が製造・販売する痔の薬のブランド,,,,,
Q11301244,医薬品,Q12140,Kerorin,ケロリン,,日本の富山めぐみ製薬が製造販売する鎮痛薬,,,,,
Q7239230,医薬品,Q12140,pre-exposure prophylaxis against HIV,曝露前予防,use of drugs to prevent HIV infection in people who have not yet been exposed to HIV,,D065129,,,,C3850098
Q5368263,医薬品,Q12140,elvitegravir/cobicistat/emtricitabine/tenofovir disoproxil,,pharmaceutical drug,,D000069545,,,,
Q4750760,医薬品,Q12140,Anadin,,Painkiller from the UK,,,,,,
Q5861101,医薬品,Q12140,tetanus vaccine,破傷風ワクチン,vaccines used to prevent tetanus,破傷風の予防に用いられる不活化ワクチン,D013745,,,,C0039620
Q4738284,医薬品,Q12140,alvircept sudotox,,,,,,,,
Q7900349,医薬品,Q12140,Urea-containing cream,尿素含有クリーム,dermatologic drug,,,,,,
Q9207471,医薬品,Q12140,dihydroergotoxine,,medication,,,,,,
Q4810854,医薬品,Q12140,Asthmador,,asthma treatment drug,,,,,,
Q4828930,医薬品,Q12140,aviptadil,,synthetic vasoactive intestinal peptide,,,,,,
Q6960844,医薬品,Q12140,Naldecon,,,,,,,,
Q5473336,医薬品,Q12140,Fosfomycin/tobramycin,合剤,formulation of fosfomycin and tobramycin,,,,,,
Q7685008,医薬品,Q12140,tar water,,medieval medicine consisting of pine tar and water,,D018725,,,,C0242950
Q7353181,医薬品,Q12140,Robitussin DAC,,,,,,,,
Q7838633,医薬品,Q12140,Treo,,,,,,,,
Q7907692,医薬品,Q12140,VZV immune globulin,,,,,,,,
Q10552882,医薬品,Q12140,Lactal,,drug,,,,,,
Q6527835,医薬品,Q12140,leprostatic agent,,"substances that suppress mycobacterium leprae, ameliorate the clinical manifestations of leprosy, and/or reduce the incidence and severity of leprous reactions",,D007917,,,,C0023342
Q5940878,医薬品,Q12140,recombinant factor VIIa,遺伝子組換え活性型第VII因子製剤,,,,,,,
Q6755115,医薬品,Q12140,Marax,,drug used for treatment of asthma,,,,,,
Q9358614,医薬品,Q12140,thyroid extract,,pharmaceutical drug,,D013962,,,,C0040134
Q11343649,医薬品,Q12140,Metastron,メタストロン,,,,,,,
Q6816906,医薬品,Q12140,Menerba,,botanical drug candidate,,,,,,
Q7251226,医薬品,Q12140,proteases,,medical and related uses,,,,,,
Q4747075,医薬品,Q12140,amlodipine/valsartan,,antihypertensive medication,,D000068838,,,,C1962523
Q5451187,医薬品,Q12140,Fioricet,フィオリセット,pharmaceutical product,,,,,,
Q7832293,医薬品,Q12140,Traditional Hausa medicine,,medicine practiced by the Hausa people,,,,,,
Q7199029,医薬品,Q12140,pitrakinra,,pharmaceutical compound,,,,,,
Q6896472,医薬品,Q12140,Mollipect,,medicamentation,,,,,,
Q5319614,医薬品,Q12140,Dz13,,drug,,,,,,
Q7861081,医薬品,Q12140,typhoid vaccine,腸チフスワクチン,vaccines that prevent typhoid fever,腸チフスの感染を防ぐワクチン,,,,,C3644174
Q7842238,医薬品,Q12140,Trimix,,treatment for impotence,,,,,,
Q4860832,医薬品,Q12140,Barium sulfate suspension,硫酸バリウム懸濁液,contrast agent used during X-rays,,,,,,
Q8051876,医薬品,Q12140,yellow fever vaccine,黄熱ワクチン,vaccine that protects against yellow fever,黄熱の予防に用いるワクチン,D022341,,,,C0301508
Q9340312,医薬品,Q12140,formic alcohol,,medicinal product,,,,,,
Q8189667,医薬品,Q12140,seirogan,正露丸,traditional Japanese medicine,日本の胃腸薬,,,,,
Q5401863,医薬品,Q12140,ethinylestradiol/norethisterone acetate,,pharmaceutical combination,,,,,,
Q7397389,医薬品,Q12140,sacrosidase,,pharmaceutical product,,,,,,
Q7902662,医薬品,Q12140,uterotonic,,substance that induces labor and stimulates childbirth and delivery,,,,,,
Q7697766,医薬品,Q12140,telmisartan/hydrochlorothiazide,テルミサルタン／ヒドロクロロチアジド,chemical compound,,,,,,
Q7934848,医薬品,Q12140,Virodene,,controversial AIDS drug,,,,,,
Q7005626,医薬品,Q12140,elixir,秘薬,"clear, sweet-flavored liquid used for medicinal purposes",,,,,,
Q6457467,医薬品,Q12140,Sacubitril/valsartan,サクビトリル/バルサルタン,chemical compound,,,,,,
Q7120529,医薬品,Q12140,andexanet alfa,アンデキサネット アルファ,antidote of direct oral anticoagulants Apixaban and Rivaroxaban,,,,,,
Q4747074,医薬品,Q12140,amlodipine/benazepril,アムロジピン／ベナゼプリル,antihypertensive medication,,,,,,
Q7074891,医薬品,Q12140,Obetrol,,diet pill,,,,,,
Q5347555,医薬品,Q12140,efonidipine,エホニジピン,chemical compound,,C066425,,,,
Q7129769,医薬品,Q12140,Panadol night,,GlaxoSmithKline painkiller intended for use at night,,,,,,
Q7133847,医薬品,Q12140,paracetamol/metoclopramide,,oral fixed dose combination prescription medication,,,,,,
Q7553318,医薬品,Q12140,sodium ferric gluconate complex,,chemical compound,,,,,,C0875947
Q5572516,医薬品,Q12140,glybera,,pharmaceutical drug,,,,,,
Q5954496,医薬品,Q12140,hydrazine,ヒドラジン,antidepressant,,,,,,
Q7531599,医薬品,Q12140,sitagliptin/metformin,シタグリプチン／メトホルミン,pharmaceutical drug,,D000068899,,,,C4042818
Q9255726,医薬品,Q12140,Eucerin,,type of medicine,,,,,,
Q6073050,医薬品,Q12140,Iron sucrose,,intravenous treatment for anemia,,,,,,
Q7553300,医薬品,Q12140,sodium cellulose phosphate,,pharmaceutical compound,,,,,,
Q5572286,医薬品,Q12140,glucagon-like peptide-1 agonist,グルカゴン様ペプチドアナログ,agonist of the GLP-1 receptor used in the treatment of type 2 diabetes and obesity,,D000097789,,,,C2917359
Q7206090,医薬品,Q12140,Po Chai Pills,,Traditional Chinese medicine product,,,,,,
Q6003728,医薬品,Q12140,IMOD,,drug,,,,,,
Q7239695,医薬品,Q12140,prednisolone/promethazine,,antidote for snake bites,,,,,,
Q11368150,医薬品,Q12140,specific substance maruyama,丸山ワクチン,,がん免疫療法のための薬剤,C031208,,,,
Q5323003,医薬品,Q12140,EFSH,,equine fertility-stimulating hormone,,,,,,
Q9635292,医薬品,Q12140,simvastatin/sitagliptin,,combination drug,,,,,,
Q5419382,医薬品,Q12140,Excedrin,エキセドリン,over-the-counter headache pain reliever,解熱鎮痛剤,,,,,
Q11727606,医薬品,Q12140,Iodipin,,drug,,,,,,
Q4775140,医薬品,Q12140,antipsoriatic,,drug used to treat psoriasis,,,,,,C1874314
Q5375195,医薬品,Q12140,enamel matrix derivative,,porcine fetal enamel derivative,,,,,,
Q5383795,医薬品,Q12140,epoetin beta,,recombinant form of erthropoietin that contains the 165 amino acid erythropoietin sequence,,,,,,
Q5384645,医薬品,Q12140,equithesin,,combination veterinary anesthetic drug,,,,,,
Q10868995,医薬品,Q12140,Concerta,コンサータ,"pharmaceutical drug, trade name",医薬品の商品名,,,,,
Q12817368,医薬品,Q12140,Aeron,,drug,,,,,,
Q18212318,医薬品,Q12140,magnesium sulfate,硫酸マグネシウム (医薬品),magnesium sulfate or its hydrates used as medication,,,,,,
Q11812236,医薬品,Q12140,Dinyl,,drug,,,,,,
Q4860325,医薬品,Q12140,prostaglandin E,,group of chemical compounds,,D011458,,,,C0033559
Q7679524,医薬品,Q12140,talimogene laherparepvec,タリモジェン ラヘルパレプベク,modified herpes virus used for treatment of melanoma,,C000629782,,,,C1831828
