qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q28852357,医薬品,Q12140,protein c concentrate (human),,,,,,,,
Q21011237,医薬品,Q12140,pentastarch,ペンタスターチ,pharmaceutical drug,,,,,,
Q25111469,医薬品,Q12140,ieramilimab,,experimental cancer drug,,,,,,
Q22668726,医薬品,Q12140,lipegfilgrastim,,pharmaceutical drug,,,,,,
Q24898081,医薬品,Q12140,motion sickness medicine,乗り物酔い防止薬,,,,,,,
Q28209159,医薬品,Q12140,Neothetazone,,combination drug,,,,,,
Q28209583,医薬品,Q12140,tislelizumab,,monoclonal antibody,,,,,,
Q28209889,医薬品,Q12140,emapalumab,,monoclonal antibody,,,,,,
Q25098930,医薬品,Q12140,aclidinium/formoterol,,drug combination used to manage Chronic Obstructive Pulmonary Disease (COPD),,,,,,
Q25105861,医薬品,Q12140,RGC100,,immunostimulant,,,,,,
Q25099532,医薬品,Q12140,formocresol,,mixture used in dental medicine,,D005566,,,,C0016583
Q28209204,医薬品,Q12140,IMM-101,,experimental medication,,,,,,
Q124617102,医薬品,Q12140,cresomycin,,chemical compound,,,,,,
Q136400246,医薬品,Q12140,ADTL-SA1215,,pharmaceutical compound,,,,,,
Q136400249,医薬品,Q12140,2-APQC,,pharmaceutical compound,,,,,,
Q27863114,医薬品,Q12140,testosterone,テストステロン,medication and naturally occurring steroid hormone,,,,,,
Q117800902,医薬品,Q12140,Luteal hormone,,"progesterone, or synthesized progesterone",,,,,,
Q136499510,医薬品,Q12140,Zerlasiran,,pharmaceutical compound,,,,,,
Q136499526,医薬品,Q12140,Muvalaplin,,pharmaceutical compound,,,,,,
Q136513941,医薬品,Q12140,VLX1570,,pharmaceutical compound,,,,,,
Q28852345,医薬品,Q12140,autologous cultured chondrocytes,,pharmaceutical drug,,,,,,
Q28852429,医薬品,Q12140,efmoroctocog alfa,,pharmaceutical drug,,,,,,
Q28856101,医薬品,Q12140,canagliflozin / metformin hydrochloride,,pharmaceutical drug,,,,,,
Q28856135,医薬品,Q12140,dapagliflozin / metformin,,combination drug,,,,,,
Q26271187,医薬品,Q12140,Alexandrian leaf,,herbal medicine,,,,,,
Q21064745,医薬品,Q12140,Warfarin sodium 1 mg tab-cap,,medication,,,,,,
Q20707624,医薬品,Q12140,indacaterol/glycopyrrolate,,mixture of chemical compounds used as drug,,,,,,
Q27430123,医薬品,Q12140,ferumoxytol,,iron compound,,D052203,,,,
Q23661325,医薬品,Q12140,lumacaftor/ivacaftor,,pharmaceutical drug,,,,,,
Q28163580,医薬品,Q12140,Dopamine,ドーパミン,hormone used as a medication,,,,,,
Q27262653,医薬品,Q12140,merestinib,メレスチニブ,chemical compound,,,,,,
Q20973563,医薬品,Q12140,ceftazidime/avibactam,セフタジジム／アビバクタム,pharmaceutical drug,,,,,,
Q126485641,医薬品,Q12140,lolamicin,ロラマイシン,chemical compound,,,,,,
Q25048068,医薬品,Q12140,buprenorphine/naloxone,ブプレノルフィン／ナロキソン,pharmaceutical drug,,D000069479,,,,C1169989
Q28163592,医薬品,Q12140,ethambutol/isoniazid,エタンブトール／イソニアジド,medication for tuberculosis,,,,,,
Q20817239,医薬品,Q12140,transdermal testosterone gel,,pharmaceutical drug,,,,,,
Q25104603,医薬品,Q12140,rindopepimut,リンドペピムート,chemical compound,,,,,,
Q21402338,医薬品,Q12140,topical ophthalmic corticosteroid,,medication,,,,,,
Q20521475,医薬品,Q12140,azole antimycotic,,,,,,,,C3536759
Q11764174,医薬品,Q12140,Luivac,,immunostimulating drug,,,,,,
Q8181650,医薬品,Q12140,Acylcoffin,,brand of analgesic,,,,,,
Q7131901,医薬品,Q12140,Pantopon,,preparation of made up of all of the alkaloids present in opium in their natural proportions as hydrochloride salts,,,,,,
Q6436553,医薬品,Q12140,Krebiozen,,disproven cancer treatment,,,,,,
Q7522394,医薬品,Q12140,sinecatechins,シネカテキンス,extract of green tea leaves,,,,,,
Q6804391,医薬品,Q12140,mecasermin rinfabate,メカセルミンリンファバート,combination drug,,,,,,
Q6500057,医薬品,Q12140,Laurel water,,poisonous water distilled from cherry laurel leaves,,,,,,
Q5513540,医薬品,Q12140,GI cocktail,GIカクテル,mixture of pharmaceutical drugs,,,,,,
Q10320116,医薬品,Q12140,Hees lotion,,acne medication,,,,,,
Q6521528,医薬品,Q12140,Lemsip,,Cold and flu remedy,,,,,,
Q11773595,医薬品,Q12140,coldrex,,,,,,,,
Q19109595,医薬品,Q12140,Alcohol,アルコール,as used in medicine,,,,,,
Q11924364,医薬品,Q12140,glossary of pharmacological actions,,,,,,,,
Q10366468,医薬品,Q12140,SCP-1,,pharmaceutical product,,,,,,
Q12079551,医薬品,Q12140,asthmatolum,,,,,,,,
Q5787021,医薬品,Q12140,artificial saliva,人工唾液,synthetically produced liquid that mimics saliva,,D012464,,,,C0036088
Q7700570,医薬品,Q12140,atenolol/chlorthalidone,アテノロール／クロルタリドン,combination drug,高血圧の治療薬,,,,,
Q4734932,医薬品,Q12140,alpha-glucosidase inhibitor,Α-グルコシダーゼ阻害剤,Diabetes mellitus type 2,,,,,,
Q12600685,医薬品,Q12140,saengmaeksan,,,,,,,,
Q6823082,医薬品,Q12140,Metanx,,pharmaceutical compound,,,,,,
Q7997549,医薬品,Q12140,whole blood,全血,unseparated donated human blood,,,,,,
Q5462842,医薬品,Q12140,fluoride therapy,フッ化物療法,therapy,,D000097182,,,,
Q6046441,医薬品,Q12140,interferon alfa,,pharmaceutical drug,,,,,,
Q11338747,医薬品,Q12140,Borraginol,ボラギノール,,天藤製薬が製造・販売する痔の薬のブランド,,,,,
Q11301244,医薬品,Q12140,Kerorin,ケロリン,,日本の富山めぐみ製薬が製造販売する鎮痛薬,,,,,
Q7239230,医薬品,Q12140,pre-exposure prophylaxis against HIV,曝露前予防,use of drugs to prevent HIV infection in people who have not yet been exposed to HIV,,D065129,,,,C3850098
Q5368263,医薬品,Q12140,elvitegravir/cobicistat/emtricitabine/tenofovir disoproxil,,pharmaceutical drug,,D000069545,,,,
Q4750760,医薬品,Q12140,Anadin,,Painkiller from the UK,,,,,,
Q5861101,医薬品,Q12140,tetanus vaccine,破傷風ワクチン,vaccines used to prevent tetanus,破傷風の予防に用いられる不活化ワクチン,D013745,,,,C0039620
Q4738284,医薬品,Q12140,alvircept sudotox,,,,,,,,
Q7900349,医薬品,Q12140,Urea-containing cream,尿素含有クリーム,dermatologic drug,,,,,,
Q9207471,医薬品,Q12140,dihydroergotoxine,,medication,,,,,,
Q4810854,医薬品,Q12140,Asthmador,,asthma treatment drug,,,,,,
Q4828930,医薬品,Q12140,aviptadil,,synthetic vasoactive intestinal peptide,,,,,,
Q6960844,医薬品,Q12140,Naldecon,,,,,,,,
Q5473336,医薬品,Q12140,Fosfomycin/tobramycin,合剤,formulation of fosfomycin and tobramycin,,,,,,
Q7685008,医薬品,Q12140,tar water,,medieval medicine consisting of pine tar and water,,D018725,,,,C0242950
Q7353181,医薬品,Q12140,Robitussin DAC,,,,,,,,
Q7838633,医薬品,Q12140,Treo,,,,,,,,
Q7907692,医薬品,Q12140,VZV immune globulin,,,,,,,,
Q10552882,医薬品,Q12140,Lactal,,drug,,,,,,
Q6527835,医薬品,Q12140,leprostatic agent,,"substances that suppress mycobacterium leprae, ameliorate the clinical manifestations of leprosy, and/or reduce the incidence and severity of leprous reactions",,D007917,,,,C0023342
Q5940878,医薬品,Q12140,recombinant factor VIIa,遺伝子組換え活性型第VII因子製剤,,,,,,,
Q6755115,医薬品,Q12140,Marax,,drug used for treatment of asthma,,,,,,
Q9358614,医薬品,Q12140,thyroid extract,,pharmaceutical drug,,D013962,,,,C0040134
Q11343649,医薬品,Q12140,Metastron,メタストロン,,,,,,,
Q6816906,医薬品,Q12140,Menerba,,botanical drug candidate,,,,,,
Q7251226,医薬品,Q12140,proteases,,medical and related uses,,,,,,
Q4747075,医薬品,Q12140,amlodipine/valsartan,,antihypertensive medication,,D000068838,,,,C1962523
Q5451187,医薬品,Q12140,Fioricet,フィオリセット,pharmaceutical product,,,,,,
Q7832293,医薬品,Q12140,Traditional Hausa medicine,,medicine practiced by the Hausa people,,,,,,
Q7199029,医薬品,Q12140,pitrakinra,,pharmaceutical compound,,,,,,
Q6896472,医薬品,Q12140,Mollipect,,medicamentation,,,,,,
Q5319614,医薬品,Q12140,Dz13,,drug,,,,,,
Q7861081,医薬品,Q12140,typhoid vaccine,腸チフスワクチン,vaccines that prevent typhoid fever,腸チフスの感染を防ぐワクチン,,,,,C3644174
Q7842238,医薬品,Q12140,Trimix,,treatment for impotence,,,,,,
Q4860832,医薬品,Q12140,Barium sulfate suspension,硫酸バリウム懸濁液,contrast agent used during X-rays,,,,,,
Q8051876,医薬品,Q12140,yellow fever vaccine,黄熱ワクチン,vaccine that protects against yellow fever,黄熱の予防に用いるワクチン,D022341,,,,C0301508
Q9340312,医薬品,Q12140,formic alcohol,,medicinal product,,,,,,
Q8189667,医薬品,Q12140,seirogan,正露丸,traditional Japanese medicine,日本の胃腸薬,,,,,
Q5401863,医薬品,Q12140,ethinylestradiol/norethisterone acetate,,pharmaceutical combination,,,,,,
Q7397389,医薬品,Q12140,sacrosidase,,pharmaceutical product,,,,,,
Q7902662,医薬品,Q12140,uterotonic,,substance that induces labor and stimulates childbirth and delivery,,,,,,
Q7697766,医薬品,Q12140,telmisartan/hydrochlorothiazide,テルミサルタン／ヒドロクロロチアジド,chemical compound,,,,,,
Q7934848,医薬品,Q12140,Virodene,,controversial AIDS drug,,,,,,
Q7005626,医薬品,Q12140,elixir,秘薬,"clear, sweet-flavored liquid used for medicinal purposes",,,,,,
Q6457467,医薬品,Q12140,Sacubitril/valsartan,サクビトリル/バルサルタン,chemical compound,,,,,,
Q7120529,医薬品,Q12140,andexanet alfa,アンデキサネット アルファ,antidote of direct oral anticoagulants Apixaban and Rivaroxaban,,,,,,
Q4747074,医薬品,Q12140,amlodipine/benazepril,アムロジピン／ベナゼプリル,antihypertensive medication,,,,,,
Q7074891,医薬品,Q12140,Obetrol,,diet pill,,,,,,
Q5347555,医薬品,Q12140,efonidipine,エホニジピン,chemical compound,,C066425,,,,
Q7129769,医薬品,Q12140,Panadol night,,GlaxoSmithKline painkiller intended for use at night,,,,,,
Q7133847,医薬品,Q12140,paracetamol/metoclopramide,,oral fixed dose combination prescription medication,,,,,,
Q7553318,医薬品,Q12140,sodium ferric gluconate complex,,chemical compound,,,,,,C0875947
Q5572516,医薬品,Q12140,glybera,,pharmaceutical drug,,,,,,
Q5954496,医薬品,Q12140,hydrazine,ヒドラジン,antidepressant,,,,,,
Q7531599,医薬品,Q12140,sitagliptin/metformin,シタグリプチン／メトホルミン,pharmaceutical drug,,D000068899,,,,C4042818
Q9255726,医薬品,Q12140,Eucerin,,type of medicine,,,,,,
Q6073050,医薬品,Q12140,Iron sucrose,,intravenous treatment for anemia,,,,,,
Q7553300,医薬品,Q12140,sodium cellulose phosphate,,pharmaceutical compound,,,,,,
Q5572286,医薬品,Q12140,glucagon-like peptide-1 agonist,グルカゴン様ペプチドアナログ,agonist of the GLP-1 receptor used in the treatment of type 2 diabetes and obesity,,D000097789,,,,C2917359
Q7206090,医薬品,Q12140,Po Chai Pills,,Traditional Chinese medicine product,,,,,,
Q6003728,医薬品,Q12140,IMOD,,drug,,,,,,
Q7239695,医薬品,Q12140,prednisolone/promethazine,,antidote for snake bites,,,,,,
Q11368150,医薬品,Q12140,specific substance maruyama,丸山ワクチン,,がん免疫療法のための薬剤,C031208,,,,
Q5323003,医薬品,Q12140,EFSH,,equine fertility-stimulating hormone,,,,,,
Q9635292,医薬品,Q12140,simvastatin/sitagliptin,,combination drug,,,,,,
Q5419382,医薬品,Q12140,Excedrin,エキセドリン,over-the-counter headache pain reliever,解熱鎮痛剤,,,,,
Q11727606,医薬品,Q12140,Iodipin,,drug,,,,,,
Q4775140,医薬品,Q12140,antipsoriatic,,drug used to treat psoriasis,,,,,,C1874314
Q5375195,医薬品,Q12140,enamel matrix derivative,,porcine fetal enamel derivative,,,,,,
Q5383795,医薬品,Q12140,epoetin beta,,recombinant form of erthropoietin that contains the 165 amino acid erythropoietin sequence,,,,,,
Q5384645,医薬品,Q12140,equithesin,,combination veterinary anesthetic drug,,,,,,
Q10868995,医薬品,Q12140,Concerta,コンサータ,"pharmaceutical drug, trade name",医薬品の商品名,,,,,
Q12817368,医薬品,Q12140,Aeron,,drug,,,,,,
Q18212318,医薬品,Q12140,magnesium sulfate,硫酸マグネシウム (医薬品),magnesium sulfate or its hydrates used as medication,,,,,,
Q11812236,医薬品,Q12140,Dinyl,,drug,,,,,,
Q4860325,医薬品,Q12140,prostaglandin E,,group of chemical compounds,,D011458,,,,C0033559
Q7679524,医薬品,Q12140,talimogene laherparepvec,タリモジェン ラヘルパレプベク,modified herpes virus used for treatment of melanoma,,C000629782,,,,C1831828
Q124850662,症状,Q169872,apagender,,,,,,,,
Q185935,症状,Q169872,mania,躁病,"state of abnormally elevated or irritable mood, arousal, and/or energy levels",気分高揚・万能感・活動性激増・多弁・自己過大評価・睡眠激減・観念奔逸・病識欠如などを特徴とする精神疾患,D000087122,F30,296.4,,
Q130486455,症状,Q169872,Enzootic ataxia,,,,,,,,
Q1146454,症状,Q169872,IgA glomerulonephritis,IgA腎症,disease of the kidney,,D005922,,,,C0017661
Q2553422,症状,Q169872,POEMS syndrome,クロウ・深瀬症候群,paraneoplastic syndrome,,D016878,D47.7,273.8,,C0085404
Q649340,症状,Q169872,Alice in Wonderland syndrome,不思議の国のアリス症候群,neuropsychological condition,ものの大きさに関する様々な主観的イメージの変容を引き起こす症候群,D062026,,,,C0854348
Q1053948,症状,Q169872,Stevens–Johnson syndrome,スティーブンス・ジョンソン症候群,skin disease,皮膚や粘膜の過敏症,D013262,,,73442001,C0014518
Q2602467,症状,Q169872,cerebrotendinous xanthomatosis,脳腱黄色腫症,autosomal recessive form of xanthomatosis.,,D019294,E75.5,272.7,,C0238052
Q28814,症状,Q169872,autoimmune hemolytic anemia,免疫介在性溶血性貧血,autoimmune disease of blood that is characterized by deficient red blood cells caused by auto-antibodies.,,D000744,,,,C0002880
Q96461709,症状,Q169872,unstable self-image,,unstable or frequently changing sense of identity,,,,,286646006,C0564477
Q63253280,症状,Q169872,hypnogogic hallucination,催眠幻覚,"hallucination that occur at the onset of sleep (most commonly of the visual, auditory or tactile modality)",,,,,,
Q1316942,症状,Q169872,focal cortical dysplasia,,human disease,,D000092222,Q04.6,742.4,,C1846385
Q2613277,症状,Q169872,Alpha-thalassemia mental retardation syndrome,ATR-X症候群,alpha thalassemia that has material basis in mutation in the ATRX gene on Xq21,,C538258,,,,C1845055
Q1058608,症状,Q169872,primary sclerosing cholangitis,原発性硬化性胆管炎,"sclerosing cholangitis characterized by fibroobliterative inflammation of the biliary tract, leading to cirrhosis and portal hypertension",,C536419,,576.1,,C0566602
Q7077147,症状,Q169872,ocular tremor,,,,,,,,
Q3724764,症状,Q169872,foetal-maternal haemorrhage,,Human disease,,D005331,P50.4,772.0,,C0015959
Q501571,症状,Q169872,catatonia,緊張病,"psychopathological syndrome, a group of postural and movement abnormalities",精神運動の低下および昏迷状態に代表される異常行動を特徴とする状態,D002389,F20.2,295.2,247917007,
Q11491565,症状,Q169872,acute subdural hematoma,急性硬膜下血腫,accumulation of blood in the subdural space with acute onset of neurological symptoms,短時間で硬膜と脳の間に血腫が形成された状態,D020199,,,,C0749098
Q5540112,症状,Q169872,George H. W. Bush vomiting incident,ブッシュ米大統領の1992年の崩壊と嘔吐,when US President vomited into Japanese Prime Minister's lap,,,,,,
Q2610084,症状,Q169872,sideroblastic anaemia P,鉄芽球性貧血,aplastic anemia where the bone marrow produces ringed sideroblasts rather than healthy red blood cells (erythrocytes),,D000756,,,,C0002896
Q136147236,症状,Q169872,Phantom sense,VR感覚,an apparent sensations reported by users of virtual reality platforms,,,,,,
Q2711291,症状,Q169872,familial hypercholesterolemia,家族性高コレステロール血症,familial hyperlipidemia characterized by very high levels of low-density lipoprotein (LDL) and early cardiovascular disease,,D006938,,,,C0020445
Q3801602,症状,Q169872,hypoganglionosis,,rare congenital nervous system disorder,,,Q43.2,751.3,,CL495526
Q1477,症状,Q169872,ulcerative colitis,潰瘍性大腸炎,inflammatory bowel disease that causes ulcers in the colon,大腸の粘膜に潰瘍や糜爛を生じる炎症性疾患,D003093,,,,C0009324
Q3843800,症状,Q169872,chronic congestive splenomegaly,,chronic congestive enlargement of the spleen[2] resulting in premature destruction of the red blood cells by the spleen.,,C537903,,,,C0154307
Q5247663,症状,Q169872,deathbed phenomena,死床現象,range of phenomena reported by dying people,終末期の患者などが自らの死に臨み、すでに亡くなった存在やその他の事象といった、通常では見たり体験することのできない事物を感知する経験のこと,,,,,
Q114263778,症状,Q169872,Kagami Wakatsuki,,fictional character from Wonderful Everyday,,,,,,
Q114264196,症状,Q169872,Tsukasa Wakatsuki,,Fictional character from Wonderful Everyday,,,,,,
Q1758551,症状,Q169872,Makyo,魔境,"""Ghost cave"": Zen Buddhist concept",,,,,,
Q1137767,症状,Q169872,muscular dystrophy,筋ジストロフィー,diseases that weaken the body's muscles,肉の筋線維の壊死と難再生を原因とした進行性の筋力低下を特徴とする遺伝性疾患に対する総称,D009136,,,,C0026850
